NPC ID,ItemLot_Enemy ID,Name,Location #1,Model Mask Flags (Hex),Items Drop 1,Item Chance 1,Item Drop 2,Item Chance 2,Item Drop 3,Item Chance 3,Item Drop 4,Item Chance 4,Item Drop 5,Item Chance 5,Item Drop 6,Item Chance 6,Item Drop 7,Item Chance 7,Item Drop 8,Item Chance 8,Item Drop 9,Item Chance 9,Item Drop 10,Item Chance 10
42406250,424050100,Large Fingercreeper,Mountaintops of the Giants - Northwest Giants' Gravepost,0,Somber Smithing Stone [7],100.00%,,,,,,,,,,,,,,,,,,
42406300,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42406350,424050110,Large Fingercreeper,Mountaintops of the Giants - Northeast Giants' Gravepost,0,Somber Smithing Stone [7],100.00%,,,,,,,,,,,,,,,,,,
42406400,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42406450,424050120,Large Fingercreeper,Mountaintops of the Giants - Northeast Giants' Gravepost,0,Somber Smithing Stone [7],100.00%,,,,,,,,,,,,,,,,,,
42407000,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407020,424020000,Large Fingercreeper,"Liurnia of the Lakes - South of Caria Manor, West of Ravine Entrance",80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407021,424021010,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407032,424032000,Large Fingercreeper,Mt. Gelmir - Fort Laiedd,80000000,Somber Smithing Stone [4],100.00%,,,,,,,,,,,,,,,,,,
42407034,424034000,Large Fingercreeper,"Leyndell, Royal Capital",80000000,Somber Smithing Stone [4],100.00%,,,,,,,,,,,,,,,,,,
42407035,424035000,Large Fingercreeper,Subterranean Shunning-Grounds,80000000,Somber Smithing Stone [7],100.00%,,,,,,,,,,,,,,,,,,
42407100,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407121,424021020,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407132,424032010,Large Fingercreeper,Mt. Gelmir - Fort Laiedd,80000000,Somber Smithing Stone [4],100.00%,,,,,,,,,,,,,,,,,,
42407200,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407221,424021030,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407300,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407321,424021040,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407400,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407421,424021050,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407500,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407521,424021060,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407600,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407621,424021070,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407700,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407721,424021080,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42407800,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42407821,424021090,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408000,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408021,424021100,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408100,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408121,424021110,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408200,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408221,424021120,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408300,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408321,424021130,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408400,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408421,424021140,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408500,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408521,424021150,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42408800,424000000,Large Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42408821,424021160,Large Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],100.00%,,,,,,,,,,,,,,,,,,
42410000,424000000,Giant Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42410100,424000000,Giant Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42410150,424000000,Giant Fingercreeper,Mountaintops of the Giants - Southwest Giants' Gravepost,,None,,,,,,,,,,,,,,,,,,,
42500000,425000000,Small Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42500020,425000010,Small Fingercreeper,Liurnia of the Lakes - Road to the Manor,80000000,Somber Smithing Stone [2],13.22%,,,,,,,,,,,,,,,,,,
42500021,425000010,Small Fingercreeper,Liurnia of the Lakes - Caria Manor,80000000,Somber Smithing Stone [2],13.22%,,,,,,,,,,,,,,,,,,
42500028,425000010,Small Fingercreeper,Divine Tower of Liurnia,80000000,Somber Smithing Stone [2],13.22%,,,,,,,,,,,,,,,,,,
42500032,425000030,Small Fingercreeper,Mt. Gelmir - Fort Laiedd,80000000,Somber Smithing Stone [4],13.22%,,,,,,,,,,,,,,,,,,
42500034,425000020,Small Fingercreeper,"Leyndell, Royal Capital",80000000,Somber Smithing Stone [4],13.22%,,,,,,,,,,,,,,,,,,
42500035,425000040,Small Fingercreeper,Subterranean Shunning-Grounds,80000000,Somber Smithing Stone [7],13.22%,,,,,,,,,,,,,,,,,,
42500100,425000000,Small Fingercreeper,Unused,,None,,,,,,,,,,,,,,,,,,,
42500150,425000050,Small Fingercreeper,Mountaintops of the Giants - East Zamor Ruins,0,Somber Smithing Stone [7],13.22%,,,,,,,,,,,,,,,,,,
42600000,-1,Burial Watchdog - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
42600100,-1,Burial Watchdog - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
42600110,-1,Burial Watchdog - Sword [Boss] - Limgrave (Stormfoot Catacombs),Stormfoot Catacombs,,None,,,,,,,,,,,,,,,,,,,
42600500,-1,Burial Watchdog - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
42600512,-1,Burial Watchdog - Sword [Boss] - Weeping Penisula (Impaler's Catacombs),Impaler's Catacombs,,None,,,,,,,,,,,,,,,,,,,
42600600,-1,Burial Watchdog - Sword,Unused,,None,,,,,,,,,,,,,,,,,,,
42600940,-1,Burial Watchdog - Sword [Boss] - Caelid (Minor Erdtree Catacombs),Minor Erdtree Catacombs,,None,,,,,,,,,,,,,,,,,,,
42601000,-1,Burial Watchdog - Scepter,Unused,,None,,,,,,,,,,,,,,,,,,,
42601100,-1,Burial Watchdog - Scepter,Unused,,None,,,,,,,,,,,,,,,,,,,
42601500,-1,Burial Watchdog - Scepter,Unused,,None,,,,,,,,,,,,,,,,,,,
42601600,-1,Burial Watchdog - Scepter,Unused,,None,,,,,,,,,,,,,,,,,,,
42601920,-1,Burial Watchdog - Scepter [Boss] - Liurnia (Cliffbottom Catacombs),Cliffbottom Catacombs,,None,,,,,,,,,,,,,,,,,,,
42601940,-1,Burial Watchdog - Scepter [Boss] - Caelid (Minor Erdtree Catacombs),Minor Erdtree Catacombs,,None,,,,,,,,,,,,,,,,,,,
42602000,-1,Burial Watchdog - Lightning Tail,Unused,,None,,,,,,,,,,,,,,,,,,,
42602100,-1,Burial Watchdog - Lightning Tail,Unused,,None,,,,,,,,,,,,,,,,,,,
42602500,-1,Burial Watchdog - Lightning Tail,Unused,,None,,,,,,,,,,,,,,,,,,,
42602600,-1,Burial Watchdog - Lightning Tail,Unused,,None,,,,,,,,,,,,,,,,,,,
42602932,-1,Burial Watchdog - Lightning Tail [Boss] - Altus Plateau (Wyndham Catacombs),Wyndham Catacombs,,None,,,,,,,,,,,,,,,,,,,
42603000,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42603100,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42603500,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42603600,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42604000,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42604100,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42604150,426050000,Burial Watchdog,Giant-Conquering Hero's Grave,80000400,Watchdog's Greatsword,8.00%,,,,,,,,,,,,,,,,,,
42604152,426052000,Burial Watchdog,Unused,,Watchdog's Greatsword,8.00%,,,,,,,,,,,,,,,,,,
42604500,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42604600,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42604650,426050100,Burial Watchdog,Giants' Mountaintop Catacombs,80200400,Watchdog's Greatsword,8.00%,,,,,,,,,,,,,,,,,,
42604652,426052100,Burial Watchdog,Consecrated Snowfield Catacombs,80200400,Watchdog's Greatsword,8.00%,,,,,,,,,,,,,,,,,,
42605000,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42605100,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42605150,426050200,Burial Watchdog,Giants' Mountaintop Catacombs,,None,,,,,,,,,,,,,,,,,,,
42605152,426052200,Burial Watchdog,Consecrated Snowfield Catacombs,,None,,,,,,,,,,,,,,,,,,,
42605500,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42605600,-1,Burial Watchdog,Unused,,None,,,,,,,,,,,,,,,,,,,
42700000,-1,Lion Guardian,Unused,,None,,,,,,,,,,,,,,,,,,,
42700014,-1,Lion Guardian,Stormveil Castle,,None,,,,,,,,,,,,,,,,,,,
42700020,-1,Lion Guardian,Unused,,None,,,,,,,,,,,,,,,,,,,
42700030,-1,Lion Guardian,Capital Outskirts - Northwest Outer Wall Battleground,,None,,,,,,,,,,,,,,,,,,,
42700034,-1,Lion Guardian,"Leyndell, Royal Capital",,None,,,,,,,,,,,,,,,,,,,
42700040,-1,Lion Guardian,"Caelid - Fort Gael, Caelid Waypoint Ruins, Gaol Cave Entrance",,None,,,,,,,,,,,,,,,,,,,
42700041,-1,Lion Guardian,Caelid - Redmane Castle,,None,,,,,,,,,,,,,,,,,,,
42701000,-1,Lion Guardian,Unused,,None,,,,,,,,,,,,,,,,,,,
42701051,-1,Lion Guardian,"Mountaintops of the Giants - South Castle Sol, Snow Valley Ruins Overlook",,None,,,,,,,,,,,,,,,,,,,
42800000,428000000,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800054,428000000,Giant Ant,Miquella's Haligtree,40000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800056,428000000,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800060,428000000,Giant Ant,Ainsel River,40000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800062,428000000,Giant Ant,Ainsel River,40000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800066,428000000,Giant Ant,Deeproot Depths,40000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800100,428000100,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800160,428000100,Giant Ant,Ainsel River,,None,,,,,,,,,,,,,,,,,,,
42800166,428000100,Giant Ant,Deeproot Depths,,None,,,,,,,,,,,,,,,,,,,
42800200,428000200,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800260,428000200,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800300,-1,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800354,-1,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800360,-1,Giant Ant,Ainsel River,,None,,,,,,,,,,,,,,,,,,,
42800362,-1,Giant Ant,Unused,,None,,,,,,,,,,,,,,,,,,,
42800366,-1,Giant Ant,Deeproot Depths,,None,,,,,,,,,,,,,,,,,,,
42800400,428000500,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800462,428000500,Giant Ant,Ainsel River,44000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800466,428000500,Giant Ant,Deeproot Depths,44000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800500,428000600,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800562,428000600,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800566,428000600,Giant Ant,Deeproot Depths,44000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42800862,428062100,Giant Ant,Ainsel River,20000000,Formic Rock,5.00%,,,,,,,,,,,,,,,,,,
42801100,428000700,Giant Ant,Unused,,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42801162,428000700,Giant Ant,Ainsel River,C0000000,Formic Rock,1.50%,,,,,,,,,,,,,,,,,,
42810000,428000400,Giant Ant - Sac,Unused,,Formic Rock,8.00%,,,,,,,,,,,,,,,,,,
42810060,428000400,Giant Ant - Sac,Unused,,Formic Rock,8.00%,,,,,,,,,,,,,,,,,,
42810062,428000400,Giant Ant (Sac),Ainsel River,0,Formic Rock,8.00%,,,,,,,,,,,,,,,,,,
42810066,428000400,Giant Ant (Sac),Deeproot Depths,0,Formic Rock,8.00%,,,,,,,,,,,,,,,,,,
42900000,429000000,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42900010,-1,Bloodhound Knight Darriwill [Boss] - Limgrave,"Limgrave - Agheel Lake South, Forlorn Hound Evergaol",,None,,,,,,,,,,,,,,,,,,,
42900020,429000000,Bloodhound Knight,Liurnia of the Lakes - South Raya Lucaria Gate,,None,,,,,,,,,,,,,,,,,,,
42900032,429000000,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42900038,429000000,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42900040,429000000,Bloodhound Knight,Caelid - East Aeonia Swamp,,None,,,,,,,,,,,,,,,,,,,
42900100,429000000,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42900132,429000800,Bloodhound Knight,Gelmir Hero's Grave,80200000,Bloodhound Knight Helm,100.00%,Bloodhound Knight Armor,100.00%,Bloodhound Knight Gauntlets,100.00%,Bloodhound Knight Greaves,100.00%,,,,,,,,,,,,
42900138,429000700,Bloodhound Knight,Volcano Manor,80200000,Bloodhound Claws,100.00%,,,,,,,,,,,,,,,,,,
42900920,-1,Bloodhound Knight [Boss] - Liurnia (Lakeside Crystal Cave),Lakeside Crystal Cave,,None,,,,,,,,,,,,,,,,,,,
42901000,429000000,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42909000,-1,Bloodhound Knight,Unused,,None,,,,,,,,,,,,,,,,,,,
42909024,-1,Bloodhound Knight,Academy of Raya Lucaria,,None,,,,,,,,,,,,,,,,,,,
43000000,430000000,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000006,-1,Wandering Noble,Stranded Graveyard,,None,,,,,,,,,,,,,,,,,,,
43000010,430000000,Wandering Noble,Limgrave - Waypoint Ruins,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000012,430000000,Wandering Noble,"Weeping Peninsula - Church of Pilgrimage, Demi-Human Forest Ruins",80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000020,430000000,Wandering Noble,"Liurnia of the Lakes - South of Caria Manor, West of Ravine Entrance",80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000024,430000000,Wandering Noble,Academy of Raya Lucaria,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000030,430030000,Wandering Noble,Altus Plateau - Altus Highway Junction,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43000032,430030000,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43000033,430030000,Wandering Noble,Capital Outskirts - Southeast Outer Wall Battleground,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43000040,430000000,Wandering Noble,Caelid - West of Caelid Highway South,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43000052,430030000,Wandering Noble,Southwest Mountaintops,80080000,Noble's Slender Sword,0.50%,Aristocrat Garb (Altered),1.50%,Aristocrat Boots,1.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43000100,430000010,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000110,430000010,Wandering Noble,East Limgrave,80008000,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000112,430000010,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000130,430030010,Wandering Noble,Capital Outskirts - Northwest Outer Wall Battleground,80008000,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000131,430030010,Wandering Noble,Altus Plateau - Shaded Castle,80008000,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000133,430030010,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000140,430000010,Wandering Noble,Caelid - West of Caelid Highway South,80008000,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000152,430030010,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000200,430000020,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000210,430000020,Wandering Noble,East Limgrave,80004000,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000212,430000020,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000230,430030020,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000233,430030020,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000240,430000020,Wandering Noble,Caelid - West of Caelid Highway South,80004000,Noble's Slender Sword,0.50%,Ruin Fragment,13.22%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,
43000252,430030020,Wandering Noble,Unused,,Noble's Slender Sword,0.50%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,,,,,
43000300,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43000320,-1,Wandering Noble,Liurnia of the Lakes - Highway Lookout Tower,,None,,,,,,,,,,,,,,,,,,,
43000410,-1,Wandering Noble,"Limgrave - Agheel Lake South, Forlorn Hound Evergaol",,None,,,,,,,,,,,,,,,,,,,
43000600,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43000800,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43000900,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43001000,430000100,Wandering Noble,Unused,,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001010,430000100,Wandering Noble,East Limgrave,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001012,430000100,Wandering Noble,Unused,,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001020,430000100,Wandering Noble,"Liurnia of the Lakes - South of Scenic Isle, East of Slumbering Wolf's Shack",41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001021,430000100,Wandering Noble,Liurnia of the Lakes - Caria Manor,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001024,430000100,Wandering Noble,Academy of Raya Lucaria,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001030,430030100,Wandering Noble,Altus Plateau - Second Church of Marika,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Golden Sunflower,8.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43001031,430030100,Wandering Noble,Altus Plateau - Shaded Castle,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Golden Sunflower,8.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43001032,430030100,Wandering Noble,Gelmir Hero's Grave,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Golden Sunflower,8.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43001033,430030100,Wandering Noble,Capital Outskirts - Southeast Outer Wall Battleground,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Golden Sunflower,8.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,,,
43001040,430000100,Wandering Noble,Unused,,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Ruin Fragment,15.00%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,,,
43001052,430050100,Wandering Noble,Southwest Mountaintops,41C40000,Noble's Estoc,0.50%,Aristocrat Hat,1.50%,Aristocrat Coat,1.50%,Fire Blossom,25.00%,Rimed Crystal Bud,15.00%,,,,,,,,,,
43001100,430000110,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43001120,430000110,Wandering Noble,Liurnia of the Lakes - Highway Lookout Tower,,None,,,,,,,,,,,,,,,,,,,
43001128,430000110,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43001200,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43001230,-1,Wandering Noble,Capital Outskirts - Northwest Outer Wall Battleground,,None,,,,,,,,,,,,,,,,,,,
43001240,-1,Wandering Noble,Caelid - West of Caelid Highway South,,None,,,,,,,,,,,,,,,,,,,
43001528,430000110,Wandering Noble,Divine Tower of Liurnia,,None,,,,,,,,,,,,,,,,,,,
43001800,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43001900,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43002000,430000200,Wandering Noble,Unused,,Glintstone Staff,2.04%,Aristocrat Headband,0.50%,Aristocrat Garb,1.60%,Aristocrat Boots,1.54%,Ruin Fragment,13.51%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,
43002009,-1,Wandering Noble,Unused,,None,,,,,,,,,,,,,,,,,,,
43002010,430000200,Wandering Noble,East Limgrave,21F80000,Glintstone Staff,2.04%,Aristocrat Headband,0.50%,Aristocrat Garb,1.60%,Aristocrat Boots,1.54%,Ruin Fragment,13.51%,Rowa Fruit,25.00%,Herba,6.00%,Erdleaf Flower,3.00%,,,,
