ID,Name,Reinforce Type ID,Phys,Mag,Fire,Ligh,Holy,Stability,Resist,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stability +1,Resist +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stability +2,Resist +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stability +3,Resist +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stability +4,Resist +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stability +5,Resist +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stability +6,Resist +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stability +7,Resist +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stability +8,Resist +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stability +9,Resist +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stability +10,Resist +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stability +11,Resist +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stability +12,Resist +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stability +13,Resist +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stability +14,Resist +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stability +15,Resist +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stability +16,Resist +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stability +17,Resist +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stability +18,Resist +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stability +19,Resist +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stability +20,Resist +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stability +21,Resist +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stability +22,Resist +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stability +23,Resist +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stability +24,Resist +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stability +25,Resist +25
13040900,Cold Chainlink Flail,900,40.85,29.4,26.6,26.6,26.6,24,17.1,40.85,29.4,26.6,26.6,26.6,24,17.1,40.85,29.68,26.6,26.6,26.6,24,17.1,40.85,29.68,26.6,26.6,26.6,24,17.1,40.85,29.96,26.6,26.6,26.6,24,17.1,40.85,29.96,26.6,26.6,26.6,24,17.1,40.85,30.24,26.6,26.6,26.6,24,17.1,40.85,30.24,26.6,26.6,26.6,24,17.1,40.85,30.52,26.6,26.6,26.6,24,17.1,40.85,30.52,26.6,26.6,26.6,24,17.1,40.85,30.52,26.6,26.6,26.6,24,17.1,40.85,30.8,26.6,26.6,26.6,24,17.1,40.85,30.8,26.6,26.6,26.6,24,17.1,40.85,30.8,26.6,26.6,26.6,24,17.1,40.85,31.08,26.6,26.6,26.6,24,17.1,40.85,31.08,26.6,26.6,26.6,24,17.1,40.85,31.36,26.6,26.6,26.6,24,17.1,40.85,31.36,26.6,26.6,26.6,24,17.1,40.85,31.36,26.6,26.6,26.6,24,17.1,40.85,31.64,26.6,26.6,26.6,24,17.1,40.85,31.64,26.6,26.6,26.6,24,17.1,40.85,31.64,26.6,26.6,26.6,24,17.1,40.85,31.92,26.6,26.6,26.6,24,17.1,40.85,31.92,26.6,26.6,26.6,24,17.1,40.85,31.92,26.6,26.6,26.6,24,17.1,40.85,32.2,26.6,26.6,26.6,24,17.1
13041000,Poison Chainlink Flail,1000,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18,40.85,26.6,26.6,26.6,26.6,24,18
13041100,Blood Chainlink Flail,1100,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1,40.85,26.6,26.6,26.6,26.6,24,17.1
13041200,Occult Chainlink Flail,1200,43,28,28,28,28,24,18,43,28,28,28,28,24.24,18,43,28,28,28,28,24.24,18,43,28,28,28,28,24.48,18,43,28,28,28,28,24.48,18,43,28,28,28,28,24.72,18,43,28,28,28,28,24.72,18,43,28,28,28,28,24.96,18,43,28,28,28,28,24.96,18,43,28,28,28,28,24.96,18,43,28,28,28,28,25.2,18,43,28,28,28,28,25.2,18,43,28,28,28,28,25.2,18,43,28,28,28,28,25.44,18,43,28,28,28,28,25.44,18,43,28,28,28,28,25.44,18,43,28,28,28,28,25.68,18,43,28,28,28,28,25.68,18,43,28,28,28,28,25.68,18,43,28,28,28,28,25.92,18,43,28,28,28,28,25.92,18,43,28,28,28,28,25.92,18,43,28,28,28,28,26.16,18,43,28,28,28,28,26.16,18,43,28,28,28,28,26.16,18,43,28,28,28,28,26.4,18
14000000,Battle Axe,0,47,31,31,31,31,31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.93,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.86,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.79,15,47,31,31,31,31,34.1,15,47,31,31,31,31,34.41,15,47,31,31,31,31,34.72,15,47,31,31,31,31,35.03,15,47,31,31,31,31,35.34,15,47,31,31,31,31,35.65,15,47,31,31,31,31,35.96,15,47,31,31,31,31,35.96,15,47,31,31,31,31,36.27,15,47,31,31,31,31,36.27,15,47,31,31,31,31,36.58,15,47,31,31,31,31,36.58,15,47,31,31,31,31,36.58,15,47,31,31,31,31,36.89,15,47,31,31,31,31,36.89,15,47,31,31,31,31,37.2,15
14000100,Heavy Battle Axe,100,47,31,31,31,31,31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.93,15,47,31,31,31,31,31.93,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,34.1,15
14000200,Keen Battle Axe,200,47,31,31,31,31,31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.93,15,47,31,31,31,31,31.93,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,34.1,15
14000300,Quality Battle Axe,300,47,31,31,31,31,31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.93,15,47,31,31,31,31,31.93,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,34.1,15
14000400,Fire Battle Axe,400,44.65,29.45,35.65,32.55,29.45,31,14.25,44.65,29.45,35.65,32.55,29.45,31,14.25,44.65,29.45,35.96,32.86,29.45,31,14.25,44.65,29.45,35.96,32.86,29.45,31,14.25,44.65,29.45,36.27,33.17,29.45,31,14.25,44.65,29.45,36.27,33.17,29.45,31,14.25,44.65,29.45,36.58,33.48,29.45,31,14.25,44.65,29.45,36.58,33.48,29.45,31,14.25,44.65,29.45,36.89,33.79,29.45,31,14.25,44.65,29.45,36.89,33.79,29.45,31,14.25,44.65,29.45,37.2,34.1,29.45,31,14.25,44.65,29.45,37.2,34.1,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.75,35.65,29.45,31,14.25
14000500,Flame Art Battle Axe,500,44.65,29.45,35.65,32.55,29.45,31,14.25,44.65,29.45,35.65,32.55,29.45,31,14.25,44.65,29.45,35.96,32.86,29.45,31,14.25,44.65,29.45,35.96,32.86,29.45,31,14.25,44.65,29.45,36.27,33.17,29.45,31,14.25,44.65,29.45,36.27,33.17,29.45,31,14.25,44.65,29.45,36.58,33.48,29.45,31,14.25,44.65,29.45,36.58,33.48,29.45,31,14.25,44.65,29.45,36.89,33.79,29.45,31,14.25,44.65,29.45,36.89,33.79,29.45,31,14.25,44.65,29.45,37.2,34.1,29.45,31,14.25,44.65,29.45,37.2,34.1,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.51,34.41,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,37.82,34.72,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.13,35.03,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.44,35.34,29.45,31,14.25,44.65,29.45,38.75,35.65,29.45,31,14.25
14000600,Lightning Battle Axe,600,44.65,29.45,32.55,35.65,29.45,31,14.25,44.65,29.45,32.55,35.65,29.45,31,14.25,44.65,29.45,32.86,35.96,29.45,31,14.25,44.65,29.45,32.86,35.96,29.45,31,14.25,44.65,29.45,33.17,36.27,29.45,31,14.25,44.65,29.45,33.17,36.27,29.45,31,14.25,44.65,29.45,33.48,36.58,29.45,31,14.25,44.65,29.45,33.48,36.58,29.45,31,14.25,44.65,29.45,33.79,36.89,29.45,31,14.25,44.65,29.45,33.79,36.89,29.45,31,14.25,44.65,29.45,34.1,37.2,29.45,31,14.25,44.65,29.45,34.1,37.2,29.45,31,14.25,44.65,29.45,34.41,37.51,29.45,31,14.25,44.65,29.45,34.41,37.51,29.45,31,14.25,44.65,29.45,34.41,37.51,29.45,31,14.25,44.65,29.45,34.72,37.82,29.45,31,14.25,44.65,29.45,34.72,37.82,29.45,31,14.25,44.65,29.45,34.72,37.82,29.45,31,14.25,44.65,29.45,35.03,38.13,29.45,31,14.25,44.65,29.45,35.03,38.13,29.45,31,14.25,44.65,29.45,35.03,38.13,29.45,31,14.25,44.65,29.45,35.34,38.44,29.45,31,14.25,44.65,29.45,35.34,38.44,29.45,31,14.25,44.65,29.45,35.34,38.44,29.45,31,14.25,44.65,29.45,35.34,38.44,29.45,31,14.25,44.65,29.45,35.65,38.75,29.45,31,14.25
14000700,Sacred Battle Axe,700,44.65,32.55,29.45,29.45,35.65,31,14.25,44.65,32.55,29.45,29.45,35.65,31,14.25,44.65,32.86,29.45,29.45,35.96,31,14.25,44.65,32.86,29.45,29.45,35.96,31,14.25,44.65,33.17,29.45,29.45,36.27,31,14.25,44.65,33.17,29.45,29.45,36.27,31,14.25,44.65,33.48,29.45,29.45,36.58,31,14.25,44.65,33.48,29.45,29.45,36.58,31,14.25,44.65,33.79,29.45,29.45,36.89,31,14.25,44.65,33.79,29.45,29.45,36.89,31,14.25,44.65,34.1,29.45,29.45,37.2,31,14.25,44.65,34.1,29.45,29.45,37.2,31,14.25,44.65,34.41,29.45,29.45,37.51,31,14.25,44.65,34.41,29.45,29.45,37.51,31,14.25,44.65,34.41,29.45,29.45,37.51,31,14.25,44.65,34.72,29.45,29.45,37.82,31,14.25,44.65,34.72,29.45,29.45,37.82,31,14.25,44.65,34.72,29.45,29.45,37.82,31,14.25,44.65,35.03,29.45,29.45,38.13,31,14.25,44.65,35.03,29.45,29.45,38.13,31,14.25,44.65,35.03,29.45,29.45,38.13,31,14.25,44.65,35.34,29.45,29.45,38.44,31,14.25,44.65,35.34,29.45,29.45,38.44,31,14.25,44.65,35.34,29.45,29.45,38.44,31,14.25,44.65,35.34,29.45,29.45,38.44,31,14.25,44.65,35.65,29.45,29.45,38.75,31,14.25
14000800,Magic Battle Axe,800,44.65,35.65,29.45,29.45,32.55,31,14.25,44.65,35.65,29.45,29.45,32.55,31,14.25,44.65,35.96,29.45,29.45,32.86,31,14.25,44.65,35.96,29.45,29.45,32.86,31,14.25,44.65,36.27,29.45,29.45,33.17,31,14.25,44.65,36.27,29.45,29.45,33.17,31,14.25,44.65,36.58,29.45,29.45,33.48,31,14.25,44.65,36.58,29.45,29.45,33.48,31,14.25,44.65,36.89,29.45,29.45,33.79,31,14.25,44.65,36.89,29.45,29.45,33.79,31,14.25,44.65,37.2,29.45,29.45,34.1,31,14.25,44.65,37.2,29.45,29.45,34.1,31,14.25,44.65,37.51,29.45,29.45,34.41,31,14.25,44.65,37.51,29.45,29.45,34.41,31,14.25,44.65,37.51,29.45,29.45,34.41,31,14.25,44.65,37.82,29.45,29.45,34.72,31,14.25,44.65,37.82,29.45,29.45,34.72,31,14.25,44.65,37.82,29.45,29.45,34.72,31,14.25,44.65,38.13,29.45,29.45,35.03,31,14.25,44.65,38.13,29.45,29.45,35.03,31,14.25,44.65,38.13,29.45,29.45,35.03,31,14.25,44.65,38.44,29.45,29.45,35.34,31,14.25,44.65,38.44,29.45,29.45,35.34,31,14.25,44.65,38.44,29.45,29.45,35.34,31,14.25,44.65,38.44,29.45,29.45,35.34,31,14.25,44.65,38.75,29.45,29.45,35.65,31,14.25
14000900,Cold Battle Axe,900,44.65,32.55,29.45,29.45,29.45,31,14.25,44.65,32.55,29.45,29.45,29.45,31,14.25,44.65,32.86,29.45,29.45,29.45,31,14.25,44.65,32.86,29.45,29.45,29.45,31,14.25,44.65,33.17,29.45,29.45,29.45,31,14.25,44.65,33.17,29.45,29.45,29.45,31,14.25,44.65,33.48,29.45,29.45,29.45,31,14.25,44.65,33.48,29.45,29.45,29.45,31,14.25,44.65,33.79,29.45,29.45,29.45,31,14.25,44.65,33.79,29.45,29.45,29.45,31,14.25,44.65,33.79,29.45,29.45,29.45,31,14.25,44.65,34.1,29.45,29.45,29.45,31,14.25,44.65,34.1,29.45,29.45,29.45,31,14.25,44.65,34.1,29.45,29.45,29.45,31,14.25,44.65,34.41,29.45,29.45,29.45,31,14.25,44.65,34.41,29.45,29.45,29.45,31,14.25,44.65,34.72,29.45,29.45,29.45,31,14.25,44.65,34.72,29.45,29.45,29.45,31,14.25,44.65,34.72,29.45,29.45,29.45,31,14.25,44.65,35.03,29.45,29.45,29.45,31,14.25,44.65,35.03,29.45,29.45,29.45,31,14.25,44.65,35.03,29.45,29.45,29.45,31,14.25,44.65,35.34,29.45,29.45,29.45,31,14.25,44.65,35.34,29.45,29.45,29.45,31,14.25,44.65,35.34,29.45,29.45,29.45,31,14.25,44.65,35.65,29.45,29.45,29.45,31,14.25
14001000,Poison Battle Axe,1000,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15,44.65,29.45,29.45,29.45,29.45,31,15
14001100,Blood Battle Axe,1100,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25,44.65,29.45,29.45,29.45,29.45,31,14.25
14001200,Occult Battle Axe,1200,47,31,31,31,31,31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.31,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.62,15,47,31,31,31,31,31.93,15,47,31,31,31,31,31.93,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.24,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.55,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,32.86,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.17,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.48,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,33.79,15,47,31,31,31,31,34.1,15
14010000,Forked Hatchet,0,40,27,27,27,27,27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.81,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.89,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.7,13,40,27,27,27,27,29.97,13,40,27,27,27,27,30.24,13,40,27,27,27,27,30.51,13,40,27,27,27,27,30.78,13,40,27,27,27,27,31.05,13,40,27,27,27,27,31.32,13,40,27,27,27,27,31.32,13,40,27,27,27,27,31.59,13,40,27,27,27,27,31.59,13,40,27,27,27,27,31.86,13,40,27,27,27,27,31.86,13,40,27,27,27,27,31.86,13,40,27,27,27,27,32.13,13,40,27,27,27,27,32.13,13,40,27,27,27,27,32.4,13
14010100,Heavy Forked Hatchet,100,40,27,27,27,27,27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.81,13,40,27,27,27,27,27.81,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.7,13
14010200,Keen Forked Hatchet,5000,40,27,27,27,27,27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.81,13,40,27,27,27,27,27.81,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.7,13
14010300,Quality Forked Hatchet,300,40,27,27,27,27,27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.27,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.54,13,40,27,27,27,27,27.81,13,40,27,27,27,27,27.81,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.08,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.35,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.62,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,28.89,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.16,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.43,13,40,27,27,27,27,29.7,13
14010400,Fire Forked Hatchet,400,38,25.65,31.05,28.35,25.65,27,12.35,38,25.65,31.05,28.35,25.65,27,12.35,38,25.65,31.32,28.62,25.65,27,12.35,38,25.65,31.32,28.62,25.65,27,12.35,38,25.65,31.59,28.89,25.65,27,12.35,38,25.65,31.59,28.89,25.65,27,12.35,38,25.65,31.86,29.16,25.65,27,12.35,38,25.65,31.86,29.16,25.65,27,12.35,38,25.65,32.13,29.43,25.65,27,12.35,38,25.65,32.13,29.43,25.65,27,12.35,38,25.65,32.4,29.7,25.65,27,12.35,38,25.65,32.4,29.7,25.65,27,12.35,38,25.65,32.67,29.97,25.65,27,12.35,38,25.65,32.67,29.97,25.65,27,12.35,38,25.65,32.67,29.97,25.65,27,12.35,38,25.65,32.94,30.24,25.65,27,12.35,38,25.65,32.94,30.24,25.65,27,12.35,38,25.65,32.94,30.24,25.65,27,12.35,38,25.65,33.21,30.51,25.65,27,12.35,38,25.65,33.21,30.51,25.65,27,12.35,38,25.65,33.21,30.51,25.65,27,12.35,38,25.65,33.48,30.78,25.65,27,12.35,38,25.65,33.48,30.78,25.65,27,12.35,38,25.65,33.48,30.78,25.65,27,12.35,38,25.65,33.48,30.78,25.65,27,12.35,38,25.65,33.75,31.05,25.65,27,12.35
