ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Max Upgrade,Attack Element Correct ID,Weapon Type,Physical Damage Type,Weight,Attack Power (Critical),Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Infusable,Base Poise Attack,Caption
16031200,Clayman's Occult Harpoon,1200,95,51,0,0,0,40,10,4,47,0,76,49,38,25,25,25,33,16,330,-1,None,-1,None,25,10013,Spear,Pierce,5.5,100,12,10,12,0,0,Yes,5,Harpoon with a tip made from a sharpened meteorite shard. Wielded by the claymen who infest dynastic remains. The blade emits a faint light and deals magic damage.
16040000,Cleanrot Spear,2200,102,0,0,0,66,40,35,35,0,25,0,49,25,25,25,38,33,16,330,-1,None,-1,None,10,10000,Spear,Pierce,5.5,100,16,16,0,14,0,No,5,"Spear of the Cleanrot Knights who fought alongside Malenia, Blade of Miquella. The winged golden blade deals holy damage. The diminutive shield is blessed with an incantation that wards off rot."
16050000,Partisan,0,123,0,0,0,0,42,41,29,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050100,Heavy Partisan,100,118,0,0,0,0,42,42,0,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050200,Keen Partisan,200,118,0,0,0,0,42,14,37,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050300,Quality Partisan,300,118,0,0,0,0,42,49,49,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050400,Fire Partisan,400,118,0,118,0,0,42,28,7,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10005,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050500,Flame Art Partisan,500,118,0,118,0,0,42,8,5,0,31,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050600,Lightning Partisan,600,118,0,0,118,0,42,7,28,0,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050700,Sacred Partisan,700,118,0,0,0,118,42,8,5,0,31,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050800,Magic Partisan,800,118,118,0,0,0,42,8,5,31,0,0,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16050900,Cold Partisan,900,118,94,0,0,0,42,36,26,30,0,0,48,30,30,30,30,36,18,380,-1,None,107500,Frost,25,10000,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16051000,Poison Partisan,1000,118,0,0,0,0,42,36,26,0,0,30,48,30,30,30,30,36,18,380,-1,None,106000,Poison,25,10013,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16051100,Blood Partisan,1100,118,0,0,0,0,42,36,26,0,0,30,48,30,30,30,30,36,18,380,105000,Blood,-1,None,25,10013,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16051200,Occult Partisan,1200,118,0,0,0,0,42,16,11,0,0,59,48,30,30,30,30,36,18,380,-1,None,-1,None,25,10013,Spear,Pierce,6.5,100,15,12,0,0,0,Yes,5,"Spear with a wide tip. In addition to its thrusting attacks, this highly versatile weapon can be swung to sweep through foes."
16060000,Celebrant's Rib-Rake,0,109,0,0,0,0,34,20,57,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060100,Celebrant's Heavy Rib-Rake,100,104,0,0,0,0,34,42,0,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060200,Celebrant's Keen Rib-Rake,5000,104,0,0,0,0,34,15,57,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060300,Celebrant's Quality Rib-Rake,300,104,0,0,0,0,34,50,50,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060400,Celebrant's Fire Rib-Rake,400,104,0,104,0,0,34,32,7,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10005,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060500,Celebrant's Flame Art Rib-Rake,500,104,0,104,0,0,34,4,11,0,37,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060600,Celebrant's Lightning Rib-Rake,600,104,0,0,104,0,34,7,32,0,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060700,Celebrant's Sacred Rib-Rake,700,104,0,0,0,104,34,4,11,0,37,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060800,Celebrant's Magic Rib-Rake,800,104,104,0,0,0,34,4,11,38,0,0,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16060900,Celebrant's Cold Rib-Rake,900,104,83,0,0,0,34,18,51,30,0,0,40,25,25,25,25,30,15,370,-1,None,107500,Frost,25,10000,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16061000,Celebrant's Poison Rib-Rake,1000,104,0,0,0,0,34,18,51,0,0,30,40,25,25,25,25,30,15,370,-1,None,106000,Poison,25,10013,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16061100,Celebrant's Blood Rib-Rake,1100,104,0,0,0,0,34,18,51,0,0,30,40,25,25,25,25,30,15,370,105000,Blood,-1,None,25,10013,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16061200,Celebrant's Occult Rib-Rake,1200,104,0,0,0,0,34,8,22,0,0,65,40,25,25,25,25,30,15,370,-1,None,-1,None,25,10013,Spear,Pierce,5,100,8,14,0,0,0,Yes,5,"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village. Crafted from human bone. Grants trace amounts of runes upon landing attacks."
16070000,Pike,0,115,0,0,0,0,41,49,30,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070100,Heavy Pike,100,110,0,0,0,0,41,49,0,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070200,Keen Pike,200,110,0,0,0,0,41,15,41,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070300,Quality Pike,300,110,0,0,0,0,41,51,51,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070400,Fire Pike,400,110,0,110,0,0,41,33,7,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10005,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070500,Flame Art Pike,500,110,0,110,0,0,41,9,6,0,39,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070600,Lightning Pike,600,110,0,0,110,0,41,7,33,0,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070700,Sacred Pike,700,110,0,0,0,110,41,9,6,0,39,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070800,Magic Pike,800,110,110,0,0,0,41,9,6,39,0,0,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16070900,Cold Pike,900,110,88,0,0,0,41,44,27,35,0,0,53,33,33,33,33,39,19,380,-1,None,107500,Frost,25,10000,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16071000,Poison Pike,1000,110,0,0,0,0,41,44,27,0,0,30,53,33,33,33,33,39,19,380,-1,None,106000,Poison,25,10013,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16071100,Blood Pike,1100,110,0,0,0,0,41,44,27,0,0,30,53,33,33,33,33,39,19,380,105000,Blood,-1,None,25,10013,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16071200,Occult Pike,1200,110,0,0,0,0,41,19,12,0,0,67,53,33,33,33,33,39,19,380,-1,None,-1,None,25,10013,Spear,Pierce,7.5,100,20,14,0,0,0,Yes,5,"A longspear featuring an especially lengthy handle. Specialized for use from long distances, it boasts the longest reach of any melee weapon. Incredibly useful even against foes on horseback, but hard to wield in cramped spaces."
16080000,Torchpole,0,104,0,31,0,0,36,41,41,0,0,0,48,26,33,26,26,33,16,360,-1,None,-1,None,25,10000,Spear,Pierce,6,100,14,15,0,0,0,No,5,"Torch fastened to a long pole. Lights up dark areas, but cannot be raised overhead. Used by soldiers on watch, its attacks set foes aflame."
16090000,Bolt of Gransax,2200,98,0,0,63,0,44,30,40,0,0,0,60,31,31,47,31,40,20,470,-1,None,-1,None,10,10000,Spear,Pierce,8.5,100,20,40,0,0,0,No,5,"Spear whittled from the weapon wielded by Gransax. One of the legendary armaments. A great ancient dragon, Gransax once rained calamity upon the Royal Capital—the only time in historical record that Leyndell's walls have fallen. This marked the dawn of the war against the ancient dragons."
16110000,Cross-Naginata,0,122,0,0,0,0,44,25,60,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110100,Heavy Cross-Naginata,100,117,0,0,0,0,44,47,0,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110200,Keen Cross-Naginata,5000,117,0,0,0,0,44,17,61,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110300,Quality Cross-Naginata,300,117,0,0,0,0,44,54,54,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110400,Fire Cross-Naginata,400,117,0,117,0,0,44,36,8,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10005,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110500,Flame Art Cross-Naginata,500,117,0,117,0,0,44,5,12,0,41,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110600,Lightning Cross-Naginata,600,117,0,0,117,0,44,8,36,0,0,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
16110700,Sacred Cross-Naginata,700,117,0,0,0,117,44,5,12,0,41,0,52,32,32,32,32,39,19,450,6401,Blood,-1,None,25,10000,Spear,Pierce,8,100,16,20,0,0,0,Yes,5,"Weapon consisting of a three-pronged blade affixed to a long pole. The long central blade closely resembles a katana. A weapon of the Land of Reeds, known for its ability to be wielded as a spear while still being capable of performing slashing attacks."
